symbol,date,gain_pct,days_up,volume,trades,pnl,win,loss
QH,2024-09-10,196.17486338797812,1,1350562,1,1957.7963489999977,1,0
PLCE,2024-09-11,32.84671532846715,2,505603,0,0.0,0,1
PCT,2024-09-11,31.84031158714702,1,247405,0,0.0,0,1
CNEY,2024-09-11,97.768046334228,1,1004327,1,2669.3945849999964,1,0
TIL,2024-09-12,53.34639242572641,5,72716,0,0.0,0,1
GV,2024-09-12,37.93103448275863,1,269574,1,3459.009329999997,1,0
SMX,2024-09-13,79.01234567901231,1,280855,0,0.0,0,1
IMRX,2024-09-16,41.03194103194103,1,308002,0,0.0,0,1
BBLG,2024-09-16,48.41269841269842,1,779910,1,2354.100639999997,1,0
PLCE,2024-09-17,38.18615751789978,1,102667,0,0.0,0,1
GLMD,2024-09-17,186.38059701492534,4,353467,1,1952.5148999999944,1,0
OMEX,2024-09-18,70.03449975357319,1,1225106,1,722.5876349999977,1,0
IMRX,2024-09-20,32.22453222453223,1,184649,0,0.0,0,1
LASE,2024-09-23,66.91597008358995,2,113632,0,0.0,0,1
XHG,2024-09-24,65.69767441860466,1,164524,1,2914.5409999999965,1,0
DUO,2024-09-26,39.981335821890426,3,1233225,1,4949.40288,1,0
DUO,2024-09-30,72.72727272727273,1,361136,1,6197.157330000001,1,0
CAPR,2024-09-30,53.58585858585858,1,340780,0,0.0,0,1
INDO,2024-10-01,59.32203389830508,1,380791,1,2356.639319999997,1,0
STTK,2024-10-01,36.524822695035475,1,131751,1,-816.0834750000039,0,1
EONR,2024-10-01,109.93041632267958,1,187229,1,-6163.277760000004,0,1
TOP,2024-10-02,30.27522935779814,1,202876,1,-1962.5987700000005,0,1
AMBO,2024-10-07,149.685534591195,1,73341,0,0.0,0,1
SOBR,2024-10-07,107.90598290598292,1,109530,1,4199.6691699999965,1,0
BURU,2024-10-08,62.832145171743335,1,1136059,0,0.0,0,1
PDYN,2024-10-08,38.5,1,155240,0,0.0,0,1
MNTS,2024-10-09,58.65680837954406,1,990130,1,277.25041499999776,1,0
SRFM,2024-10-10,32.1285140562249,2,59067,0,0.0,0,1
TWG,2024-10-11,75.18703241895264,2,730449,1,-737.0805661050019,0,1
NIVF,2024-10-15,141.24999999999997,1,569667,1,1989.1832699999968,1,0
JDZG,2024-10-15,32.780082987551886,2,139085,0,0.0,0,1
VSME,2024-10-16,95.49549549549548,2,91299,0,0.0,0,1
PRQR,2024-10-16,86.27906976744187,1,845235,1,2844.716669999999,1,0
JDZG,2024-10-17,115.6004633801004,1,167215,0,0.0,0,1
LTBR,2024-10-18,59.09090909090908,1,67851,0,0.0,0,1
DRUG,2024-10-18,33.60502405130945,1,212694,1,3381.4758,1,0
NCI,2024-10-21,33.653846153846146,2,95891,0,0.0,0,1
GNPX,2024-10-21,172.77686852154935,2,523420,1,-5706.82584,0,1
LRHC,2024-10-23,30.154342317438363,2,573064,1,6455.429709999996,1,0
QNCX,2024-10-24,33.858267716535416,1,71660,0,0.0,0,1
TWG,2024-10-24,37.04850361197109,1,98982,0,0.0,0,1
NXL,2024-10-24,65.38461538461537,1,138297,0,0.0,0,1
MNPR,2024-10-24,483.7591240875912,1,140112,1,2912.4860800000024,1,0
CLDI,2024-10-25,44.263179182958076,1,96250,0,0.0,0,1
GNLN,2024-10-28,78.03738317757009,1,337311,1,4838.2564799999955,1,0
GLUE,2024-10-28,48.20312499999999,1,1103996,0,0.0,0,1
PRCH,2024-10-28,47.97297297297296,1,257007,0,0.0,0,1
UPXI,2024-10-29,35.925349922239505,1,54913,1,4129.592239999998,1,0
MAXN,2024-10-30,38.804780876494036,1,157202,0,0.0,0,1
BFRI,2024-10-31,52.7950310559006,1,732887,1,4285.975059999998,1,0
BVC,2024-10-31,99.55654101995566,1,123382,0,0.0,0,1
NAGE,2024-11-01,39.42992874109264,1,530803,0,0.0,0,1
VIR,2024-11-01,30.01402524544179,1,242699,0,0.0,0,1
SPPL,2024-11-04,181.93184604069623,1,1215145,1,5757.152131250004,1,0
BVS,2024-11-05,36.42857142857143,1,76021,0,0.0,0,1
TMQ,2024-11-06,31.21019108280254,1,319241,0,0.0,0,1
IONQ,2024-11-07,34.83693995733008,1,730582,0,0.0,0,1
CELU,2024-11-07,99.01639344262296,1,212009,1,1479.7380000000014,1,0
INOD,2024-11-08,40.89335750782925,4,307408,0,0.0,0,1
API,2024-11-08,43.81720430107525,2,174737,0,0.0,0,1
WKHS,2024-11-11,47.297465984271604,1,61430,0,0.0,0,1
BCG,2024-11-11,37.860082304526756,1,127232,1,-14943.28539000001,0,1
CD,2024-11-11,30.588235294117673,1,57522,0,0.0,0,1
BTM,2024-11-11,32.49999999999999,5,115237,0,0.0,0,1
MULN,2024-11-12,71.42857142857142,1,142677,0,0.0,0,1
BTCT,2024-11-12,124.46808510638299,3,658038,1,24.979499999995312,1,0
BTCS,2024-11-12,56.21621621621622,5,256121,1,24.9849899999983,1,0
QUBT,2024-11-13,81.50684931506848,2,417052,0,0.0,0,1
OMER,2024-11-14,54.10199556541022,1,273529,1,3209.6941499999966,1,0
HCWB,2024-11-18,37.77777777777778,1,1348819,0,0.0,0,1
BKKT,2024-11-18,171.7291857273559,1,53360,0,0.0,0,1
XCUR,2024-11-20,62.2013034033309,3,124777,1,3783.7813199999996,1,0
IBG,2024-11-21,37.97169811320755,1,54998,0,0.0,0,1
CRNC,2024-11-21,71.1764705882353,1,528330,1,2139.8681299999967,1,0
VUZI,2024-11-22,33.07392996108951,5,92596,0,0.0,0,1
QBTS,2024-11-22,33.18181818181818,4,891622,0,0.0,0,1
PDYN,2024-11-22,103.54767184035478,1,438935,1,1892.4358774999998,1,0
QMCO,2024-11-22,100.89686098654708,2,188327,1,-4275.972644999999,0,1
ZENA,2024-11-25,234.375,2,240775,0,0.0,0,1
QMCO,2024-11-25,58.27285921625545,3,152157,1,4411.191059999999,1,0
PDYN,2024-11-26,75.75030012004802,1,309165,1,-807.3026500000058,0,1
HTT,2024-11-26,31.877729257641917,1,70412,0,0.0,0,1
VCIG,2024-11-27,66.26506024096383,1,544156,1,2022.8867999999961,1,0
OTLK,2024-11-27,75.45670347817112,1,200315,1,24.986099999995748,1,0
UMAC,2024-11-29,30.750264177527285,1,407836,0,0.0,0,1
PPBT,2024-12-02,69.4672131147541,5,274921,1,3743.119799999997,1,0
SNTI,2024-12-02,43.220338983050844,1,881064,1,3631.4562599999963,1,0
JYD,2024-12-03,33.3662632748827,1,77903,0,0.0,0,1
BBAI,2024-12-03,30.87557603686635,1,1256628,0,0.0,0,1
PSQH,2024-12-03,73.13769751693002,1,1108176,0,0.0,0,1
MIGI,2024-12-05,47.777777777777786,1,312413,1,6532.251059999996,1,0
ADCT,2024-12-06,53.05623471882641,1,198901,0,0.0,0,1
GXAI,2024-12-06,30.15075376884422,3,301040,1,5360.814929999996,1,0
UAMY,2024-12-06,37.681159420289866,2,167601,0,0.0,0,1
QSI,2024-12-09,39.7163120567376,2,418140,0,0.0,0,1
GXAI,2024-12-10,37.127371273712725,5,465718,1,1511.390544999998,1,0
RGTI,2024-12-10,51.69194865810969,1,2555257,0,0.0,0,1
CDIO,2024-12-10,31.53087321885275,4,87644,0,0.0,0,1
CDIO,2024-12-11,35.13513513513513,5,99759,0,0.0,0,1
HIMX,2024-12-12,48.37244511733536,1,327254,0,0.0,0,1
WKEY,2024-12-13,137.5757575757576,2,409590,1,3489.053099999998,1,0
BZUN,2024-12-16,34.29602888086642,1,197717,0,0.0,0,1
OPTX,2024-12-16,78.75176731973339,1,60010,0,0.0,0,1
WKEY,2024-12-16,30.31624863685931,3,343674,0,0.0,0,1
RMNI,2024-12-16,32.66331658291457,1,96826,0,0.0,0,1
SIDU,2024-12-16,108.03571428571428,2,896565,0,0.0,0,1
RZLV,2024-12-17,50.114942528735654,1,436981,0,0.0,0,1
DFNS,2024-12-17,437.41496598639446,1,957943,1,2500.3954249999974,1,0
KULR,2024-12-18,39.26174496644297,1,1317176,0,0.0,0,1
GGRP,2024-12-18,59.69773299748109,4,169354,1,1698.4181249999995,1,0
PLRZ,2024-12-18,31.854838709677423,1,239860,1,5428.730264999994,1,0
QUBT,2024-12-18,33.22924798334634,4,2083533,0,0.0,0,1
PRFX,2024-12-19,105.05617977528088,1,594292,1,4929.411959999994,1,0
PSNL,2024-12-19,36.58854166666667,1,138291,0,0.0,0,1
OPTX,2024-12-20,73.69727047146401,1,256344,1,24.984539999997175,1,0
NVNI,2024-12-20,43.66438356164384,2,195185,0,0.0,0,1
CTEV,2024-12-24,76.37681159420289,1,69980,1,1637.7003899999977,1,0
PDYN,2024-12-24,31.951871657753994,1,268751,0,0.0,0,1
BAOS,2024-12-24,133.78378378378378,1,253467,1,9676.548449999998,1,0
ABAT,2024-12-24,31.645569620253156,1,233958,0,0.0,0,1
HOUR,2024-12-24,112.07729468599035,2,438831,1,4115.678379999999,1,0
KULR,2024-12-26,36.37660485021399,2,1365932,0,0.0,0,1
BCG,2024-12-26,41.81818181818182,1,90345,0,0.0,0,1
LAES,2024-12-26,67.75431861804225,1,1170107,0,0.0,0,1
QSI,2024-12-26,65.38461538461537,1,1454794,0,0.0,0,1
KITT,2024-12-26,48.33333333333334,5,96917,0,0.0,0,1
MVST,2024-12-26,35.20000000000001,1,433159,0,0.0,0,1
SES,2024-12-26,40.09900990099009,2,638150,1,3534.7903199999964,1,0
CTM,2024-12-26,71.22859642544684,2,541018,0,0.0,0,1
AMPG,2024-12-26,39.89218328840971,4,205239,0,0.0,0,1
HOVR,2024-12-26,60.0950782997763,1,73726,0,0.0,0,1
AIRE,2024-12-26,84.49612403100775,2,417928,0,0.0,0,1
HOLO,2024-12-27,40.76246334310849,4,375228,0,0.0,0,1
PDYN,2024-12-27,33.52272727272727,3,501109,0,0.0,0,1
HOLO,2024-12-30,41.59292035398232,5,720995,0,0.0,0,1
INTZ,2024-12-30,31.010452961672485,4,710619,1,4727.172889999997,1,0
RVSN,2024-12-30,72.53521126760565,1,284934,0,0.0,0,1
AERT,2024-12-30,32.057416267942585,1,87649,0,0.0,0,1
WATT,2024-12-30,117.741935483871,1,754007,0,0.0,0,1
XPON,2024-12-30,33.01435406698565,1,66644,0,0.0,0,1
IDAI,2024-12-30,75.64751414111343,1,123152,0,0.0,0,1
FFAI,2024-12-30,37.199124726476995,4,1022190,0,0.0,0,1
